Id,SalePrice
2054,87573.93
2055,161388.01
2056,125698.58
2057,130204.25
2058,217247.2
2059,127100.11
2060,163890.12
2061,171262.48
2062,138462.5
2063,115682.66
2064,136549.33
2065,122404.93
2066,172010.87
2067,130961.44
2068,136573.65
2069,85803.61
2070,111912.04
2071,96744.5
2072,135427.08
2073,137643.5
2074,178999.81
2075,147139.5
2076,122606.16
2077,148412.5
2078,131246.25
2079,128165.82
2080,114671.88
2081,120095.34
2082,136276.09
2083,143826.28
2084,113601.58
2085,132071.75
2086,115072.96
2087,120417.33
2088,109096.61
2089,93250.3
2090,133494.18
2091,130025.54
2092,137179.04
2093,136972.34
2094,136956.35
2095,152459.82
2096,90054.58
2097,97768.01
2098,145388.46
2099,61237.47
2100,117964.64
2101,124053.57
2102,146582.25
2103,104659.26
2104,137255.59
2105,129038.53
2106,77797.43
2107,253697.47
2108,119375.21
2109,115791.32
2110,122837.11
2111,161059.8
2112,135187.18
2113,118458.0
2114,111755.29
2115,152064.0
2116,114210.72
2117,147501.86
2118,115342.5
2119,109904.77
2120,107555.0
2121,116484.61
2122,102818.13
2123,93378.43
2124,190073.0
2125,129660.31
2126,164102.82
2127,149164.58
2128,130377.28
2129,99493.36
2130,143034.59
2131,161359.82
2132,112793.5
2133,115110.83
2134,115458.34
2135,103758.69
2136,76831.97
2137,117623.18
2138,136219.2
2139,150896.5
2140,136626.0
2141,140832.6
2142,137649.63
2143,146794.69
2144,122016.57
2145,136166.5
2146,145296.15
2147,161939.0
2148,122961.84
2149,137058.5
2150,236468.13
2151,131993.75
2152,180028.5
2153,159473.25
2154,110417.7
2155,128412.29
2156,222119.48
2157,240541.36
2158,238578.26
2159,215340.8
2160,172275.75
2161,246279.78
2162,442209.24
2163,341658.92
2164,257871.96
2165,173779.9
2166,145602.32
2167,211401.37
2168,212825.28
2169,193155.4
2170,218125.17
2171,141814.57
2172,140910.88
2173,151671.04
2174,242759.76
2175,312408.64
2176,322148.44
2177,252865.53
2178,226629.27
2179,146355.5
2180,190712.2
2181,192995.04
2182,223631.81
2183,193735.88
2184,139574.0
2185,129631.6
2186,147905.04
2187,148901.37
2188,155285.87
2189,179812.63
2190,80543.43
2191,88153.0
2192,90769.15
2193,101379.93
2194,101223.08
2195,111108.02
2196,107664.23
2197,110648.39
2198,157476.21
2199,162248.5
2200,129767.26
2201,130794.35
2202,191558.0
2203,164658.82
2204,171987.74
2205,117675.5
2206,132692.25
2207,231826.04
2208,236992.52
2209,187813.68
2210,121513.03
2211,119515.62
2212,113281.41
2213,102362.75
2214,146607.38
2215,106552.97
2216,143916.05
2217,71541.06
2218,97659.05
2219,79915.68
2220,86732.0
2221,335403.71
2222,249938.76
2223,252268.81
2224,214281.47
2225,144122.23
2226,182598.24
2227,198054.4
2228,280192.42
2229,239058.37
2230,162236.5
2231,214728.38
2232,181074.19
2233,178522.04
2234,251847.52
2235,202391.66
2236,271974.51
2237,356946.81
2238,206278.1
2239,122726.14
2240,164913.37
2241,150259.93
2242,138360.22
2243,141247.34
2244,98837.1
2245,93873.71
2246,148528.75
2247,105923.5
2248,125107.0
2249,126776.5
2250,139263.0
2251,124873.72
2252,179675.39
2253,157138.96
2254,180435.96
2255,193099.9
2256,182394.34
2257,192493.34
2258,174378.98
2259,179450.0
2260,151774.82
2261,194896.46
2262,206708.68
2263,336383.8
2264,432866.79
2265,172289.9
2266,279886.09
2267,355190.36
2268,365482.59
2269,165197.81
2270,182126.2
2271,251086.28
2272,205410.78
2273,164914.0
2274,174608.49
2275,164983.82
2276,168250.81
2277,182041.64
2278,153759.94
2279,120149.75
2280,114867.72
2281,178634.04
2282,177794.52
2283,97535.5
2284,110687.08
2285,150918.3
2286,128979.83
2287,340139.57
2288,272559.95
2289,387223.19
2290,418637.27
2291,318391.43
2292,403016.77
2293,448519.56
2294,393025.07
2295,442161.44
2296,276321.03
2297,315257.49
2298,322821.67
2299,379512.94
2300,323810.31
2301,280452.4
2302,232240.42
2303,238505.78
2304,244023.0
2305,184370.91
2306,185885.71
2307,188980.98
2308,221404.19
2309,283010.45
2310,225400.1
2311,192619.53
2312,173709.12
2313,174371.62
2314,176930.28
2315,171811.98
2316,189851.72
2317,178923.15
2318,172900.22
2319,176610.49
2320,179365.97
2321,253777.37
2322,169090.42
2323,184845.82
2324,165942.03
2325,217242.87
2326,168421.32
2327,213868.49
2328,219624.78
2329,184130.9
2330,179389.82
2331,361379.89
2332,407793.97
2333,311226.51
2334,254782.46
2335,250670.63
2336,338357.49
2337,198695.23
2338,280676.15
2339,231799.56
2340,377393.13
2341,216861.22
2342,243429.2
2343,217370.48
2344,233388.49
2345,237324.21
2346,217630.41
2347,194097.39
2348,223158.79
2349,157096.48
2350,284358.74
2351,260601.64
2352,247524.19
2353,205865.08
2354,128148.9
2355,159954.08
2356,153962.03
2357,197084.58
2358,197367.77
2359,122096.0
2360,119539.1
2361,137611.5
2362,265993.89
2363,142304.46
2364,152627.1
2365,221747.82
2366,193015.86
2367,224342.82
2368,203789.2
2369,225002.49
2370,166066.5
2371,167951.0
2372,172556.6
2373,261052.43
2374,298558.28
2375,246455.15
2376,261177.78
2377,339997.51
2378,132043.5
2379,196557.6
2380,143814.87
2381,162152.48
2382,179924.0
2383,214245.9
2384,246108.74
2385,152358.0
2386,142884.0
2387,132618.5
2388,101887.5
2389,128174.91
2390,136531.5
2391,135709.43
2392,114636.53
2393,158532.25
2394,146889.5
2395,196468.6
2396,149886.82
2397,200408.74
2398,125203.0
2399,58571.94
2400,57232.74
2401,113870.33
2402,138909.5
2403,133152.59
2404,142382.43
2405,160457.0
2406,134651.1
2407,127983.45
2408,135144.73
2409,136863.62
2410,166697.4
2411,124854.74
2412,155889.24
2413,140965.0
2414,133117.0
2415,130472.58
2416,127935.16
2417,135950.0
2418,123923.33
2419,133384.71
2420,125781.6
2421,147715.5
2422,118497.65
2423,131008.28
2424,148248.59
2425,170340.85
2426,124552.63
2427,144431.14
2428,177034.2
2429,114596.16
2430,130918.0
2431,115600.5
2432,137428.0
2433,144547.75
2434,145503.0
2435,151459.5
2436,104633.5
2437,106127.45
2438,125276.93
2439,114994.92
2440,122901.0
2441,109868.78
2442,103158.5
2443,113489.79
2444,127103.21
2445,89000.26
2446,133685.7
2447,215631.66
2448,145780.5
2449,111287.0
2450,155765.77
2451,123062.62
2452,211218.59
2453,98947.58
2454,127114.39
2455,104839.15
2456,138707.34
2457,115880.12
2458,112400.5
2459,114370.14
2460,137238.4
2461,119288.54
2462,137466.14
2463,115392.04
2464,156655.62
2465,127182.56
2466,119771.67
2467,156406.31
2468,92123.01
2469,94833.08
2470,174262.1
2471,207811.13
2472,172997.0
2473,119151.6
2474,108767.08
2475,221723.19
2476,114732.54
2477,132492.59
2478,161507.5
2479,111682.43
2480,134887.66
2481,124981.18
2482,135128.77
2483,116445.73
2484,122661.59
2485,123479.54
2486,158592.0
2487,181806.66
2488,153477.71
2489,144963.65
2490,155813.5
2491,91388.97
2492,185775.44
2493,136217.84
2494,162460.74
2495,102818.86
2496,222925.84
2497,154716.5
2498,115122.57
2499,94881.0
2500,134389.63
2501,135702.59
2502,145074.5
2503,98124.3
2504,185369.34
2505,222555.64
2506,250276.27
2507,314943.38
2508,252522.47
2509,221676.94
2510,228456.16
2511,187995.02
2512,216301.78
2513,219253.56
2514,228396.95
2515,149089.0
2516,155633.53
2517,132776.1
2518,147359.25
2519,229372.65
2520,206749.0
2521,195154.54
2522,225627.52
2523,135399.0
2524,139021.0
2525,143945.33
2526,137978.85
2527,116071.5
2528,127902.08
2529,131057.4
2530,112583.0
2531,242017.85
2532,229225.59
2533,198924.75
2534,246834.58
2535,300963.72
2536,230602.07
2537,228500.49
2538,187271.2
2539,188810.5
2540,178220.62
2541,183345.9
2542,161310.89
2543,132268.7
2544,140490.67
2545,127350.51
2546,146438.25
2547,137687.7
2548,149421.01
2549,164206.65
2550,398110.48
2551,140256.33
2552,118955.31
2553,87304.09
2554,123973.7
2555,114336.5
2556,103344.16
2557,116180.33
2558,156087.71
2559,140771.51
2560,126004.15
2561,142217.5
2562,134627.0
2563,148207.54
2564,170212.5
2565,123344.39
2566,155239.29
2567,132452.03
2568,187474.48
2569,189654.86
2570,120342.93
2571,172444.85
2572,193845.0
2573,251780.3
2574,299300.77
2575,125511.83
2576,132771.84
2577,160580.8
2578,94184.18
2579,79605.33
2580,133952.8
2581,134447.72
2582,118019.01
2583,289236.56
2584,161218.26
2585,180139.78
2586,204122.2
2587,211509.12
2588,157900.05
2589,145046.17
2590,226298.68
2591,210467.2
2592,225901.89
2593,249864.46
2594,175130.06
2595,208013.74
2596,334095.68
2597,181424.9
2598,265948.26
2599,313000.47
2600,148092.4
2601,135907.55
2602,86608.0
2603,94631.71
2604,87443.71
2605,83038.64
2606,145745.97
2607,172554.5
2608,204924.86
2609,168728.63
2610,117026.18
2611,159114.96
2612,156517.08
2613,128371.5
2614,124802.65
2615,150355.25
2616,140698.5
2617,165257.24
2618,189069.34
2619,228059.75
2620,186818.9
2621,181369.17
2622,189556.6
2623,262497.9
2624,263423.7
2625,321450.25
2626,164802.36
2627,194301.56
2628,424275.39
2629,542980.83
2630,351121.57
2631,452669.6
2632,411582.65
2633,308144.85
2634,392472.93
2635,150601.7
2636,194036.15
2637,164730.49
2638,255863.85
2639,182479.0
2640,152897.5
2641,105280.83
2642,187973.32
2643,104330.83
2644,128373.5
2645,100072.0
2646,90667.0
2647,98948.0
2648,137966.0
2649,138372.24
2650,151766.6
2651,152030.43
2652,453985.19
2653,259367.69
2654,249884.61
2655,362589.11
2656,324185.04
2657,330261.13
2658,275387.78
2659,299405.88
2660,317860.53
2661,337505.79
2662,341685.1
2663,273574.6
2664,277550.7
2665,317733.82
2666,280240.52
2667,169662.15
2668,180560.78
2669,176788.28
2670,294895.31
2671,180788.26
2672,182369.37
2673,202029.11
2674,197556.25
2675,171851.29
2676,185494.42
2677,194042.22
2678,252505.69
2679,278692.71
2680,267355.06
2681,417639.45
2682,328505.94
2683,504133.08
2684,306269.06
2685,339344.12
2686,259943.66
2687,329531.07
2688,227748.61
2689,214670.72
2690,468068.54
2691,186465.9
2692,136033.37
2693,192089.56
2694,126965.63
2695,192184.95
2696,186683.52
2697,190849.17
2698,199393.0
2699,182561.51
2700,167758.13
2701,149316.76
2702,113913.5
2703,133400.76
2704,141991.5
2705,127798.66
2706,118084.0
2707,121442.04
2708,136542.0
2709,113672.0
2710,127363.5
2711,284233.88
2712,368415.86
2713,176874.24
2714,149535.68
2715,170805.23
2716,169347.14
2717,183551.27
2718,232708.68
2719,161822.09
2720,160501.91
2721,143838.5
2722,158797.85
2723,144640.5
2724,129026.1
2725,137440.5
2726,150107.12
2727,168947.92
2728,165655.82
2729,155239.71
2730,147802.75
2731,120506.0
2732,118126.38
2733,160033.0
2734,141421.0
2735,135516.25
2736,142404.23
2737,123926.5
2738,133878.15
2739,160049.32
2740,136051.38
2741,147608.91
2742,152871.5
2743,150908.09
2744,145819.5
2745,139612.0
2746,136088.0
2747,160006.46
2748,123222.0
2749,131401.5
2750,136196.75
2751,131015.5
2752,229599.56
2753,153281.68
2754,189107.72
2755,125748.83
2756,91367.61
2757,69472.76
2758,87289.76
2759,156561.35
2760,139593.04
2761,148780.0
2762,147784.75
2763,190802.9
2764,168175.56
2765,260266.68
2766,143248.21
2767,91755.0
2768,129840.27
2769,122599.39
2770,156307.8
2771,120644.66
2772,124321.8
2773,141853.68
2774,140963.87
2775,135301.5
2776,145561.68
2777,149526.52
2778,127989.52
2779,125910.75
2780,112662.3
2781,105161.92
2782,97748.64
2783,105723.15
2784,130144.2
2785,137517.0
2786,81366.22
2787,116809.54
2788,88049.4
2789,219833.97
2790,93357.06
2791,117408.08
2792,88098.03
2793,165613.04
2794,99974.48
2795,115558.42
2796,104306.0
2797,187936.08
2798,122771.78
2799,116134.37
2800,80225.97
2801,114616.2
2802,137873.01
2803,157742.07
2804,141867.62
2805,98339.0
2806,94903.33
2807,153932.54
2808,150820.0
2809,134658.58
2810,139776.5
2811,154432.5
2812,145156.87
2813,150809.35
2814,159203.35
2815,100338.93
2816,252305.53
2817,133032.33
2818,133261.0
2819,177897.7
2820,127690.0
2821,111489.5
2822,180256.2
2823,221987.73
2824,178417.32
2825,146857.65
2826,135184.25
2827,147163.74
2828,206310.66
2829,179768.65
2830,239499.17
2831,194018.57
2832,221218.5
2833,290676.42
2834,218825.54
2835,216910.42
2836,193793.05
2837,165462.82
2838,145539.0
2839,181134.75
2840,196144.56
2841,205715.0
2842,223230.6
2843,146267.02
2844,153554.87
2845,124025.5
2846,212615.41
2847,198834.28
2848,219933.88
2849,213112.23
2850,280705.39
2851,235309.17
2852,228677.79
2853,236682.49
2854,139557.5
2855,199557.81
2856,210731.14
2857,190759.11
2858,195967.71
2859,145537.71
2860,126129.39
2861,131120.45
2862,196548.25
2863,122208.5
2864,261434.66
2865,139982.33
2866,134929.0
2867,95516.61
2868,114771.8
2869,120117.6
2870,157008.0
2871,111739.37
2872,63976.55
2873,113217.37
2874,141301.75
2875,116379.93
2876,157633.65
2877,145885.59
2878,166037.15
2879,148445.34
2880,109890.41
2881,145185.24
2882,164463.24
2883,165412.4
2884,180763.0
2885,183341.6
2886,196141.68
2887,105326.84
2888,123860.13
2889,63481.11
2890,88214.45
2891,136464.58
2892,61633.05
2893,108545.58
2894,69504.69
2895,315491.12
2896,277981.02
2897,200883.5
2898,148733.33
2899,230956.12
2900,161870.37
2901,193957.24
2902,186407.85
2903,346422.95
2904,349917.31
2905,119269.19
2906,207192.33
2907,114545.04
2908,129306.0
2909,146760.94
2910,84209.71
2911,85283.71
2912,159358.7
2913,89186.0
2914,84854.64
2915,87116.71
2916,85871.71
2917,155998.33
2918,112421.1
2919,223064.86
